,user_id,timestamp,Duration,IP,Title,scroll_depth,referrertype,url,lastaction
75,2d202eb89de145dfa2e45c244d6eaf50,1675304074,43,27.131.128.0,Home Appliance,0.9,Direct,www.demo.com/HomeAppliance,FALSE
76,e4d2dad0f3ca4962845d2fc0b085cd2f,1675407324,50,118.201.183.106,Home Appliance,0.8,Search Engine,www.demo.com/HomeAppliance,FALSE
77,fd34bc786ae14830b7cb3507787813fd,1676525606,28,27.79.255.255,Home Appliance,0.8,Search Engine,www.demo.com/HomeAppliance,FALSE
78,7cddd15e4e3845e3b21ed54368c0e6bd,1675787262,69,27.79.255.255,Home Appliance,0.6,Social Networks,www.demo.com/HomeAppliance,FALSE
79,ddfa2858da7c4c95b3ef98f9d30ced66,1676485599,14,118.201.183.106,Women's Apparel,0.8,Email,www.demo.com/WomensApparel,FALSE
80,0bf5e88bcf57457486840b83edd600c6,1676114218,14,27.79.255.255,Women's Apparel,0.7,Social Networks,www.demo.com/WomensApparel,FALSE
81,fd88eea63a404214b517a09fef08b82f,1672973345,14,118.201.183.106,Women's Apparel,0.7,Search Engine,www.demo.com/WomensApparel,FALSE
82,8297160179ff4807b64991e37aa4a5c5,1673544040,54,103.101.47.255,Women's Apparel,0.6,Direct,www.demo.com/WomensApparel,FALSE
83,06d1ff4b075b4748aa71a5de465c00ec,1675670425,48,27.50.31.255,Women's Apparel,0.9,Search Engine,www.demo.com/WomensApparel,FALSE
84,353eca074adf40a39bdec269fcff5596,1677298273,39,118.201.183.106,Women's Apparel,0.7,Direct,www.demo.com/WomensApparel,FALSE
85,a48ef7995d174317a163017c95711be9,1675288986,70,27.79.255.255,Women's Apparel,0.8,Direct,www.demo.com/WomensApparel,FALSE
86,6d97d7e65c524d9ba7856ed6c81ec96a,1674700190,39,118.201.183.106,Women's Apparel,1,Social Networks,www.demo.com/WomensApparel,FALSE
87,bb75a43ad60e4d3e9c3f38a3238841fa,1674329006,24,118.201.183.106,Women's Apparel,0.8,Direct,www.demo.com/WomensApparel,FALSE
88,6887408231af4e0e86446e8b1a56cac7,1677516619,9,27.79.255.255,Women's Apparel,0.8,Search Engine,www.demo.com/WomensApparel,FALSE
89,d77dac42aa724b638f6d9ca9cab00bfd,1672772718,35,118.201.183.106,Women's Apparel,0.9,Search Engine,www.demo.com/WomensApparel,FALSE
90,354a94c896ef4f3f979891260423e86b,1674512285,48,1.32.127.255,Beauty & Personal Care,0.8,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
91,054d5a6e771f4db3b2828d1de0117c80,1675974747,15,118.201.183.106,Beauty & Personal Care,0.9,Back Links,www.demo.com/Beauty&PersonalCare,FALSE
92,f8397ebf1735417b892273706978ced0,1675103068,22,118.201.183.106,Beauty & Personal Care,0.9,Back Links,www.demo.com/Beauty&PersonalCare,FALSE
93,710d5fd27fd7435bbfe573260e9cad2b,1673259869,70,103.101.47.255,Beauty & Personal Care,0.7,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
94,7346ec8ad47f484e9c000207e470d1c9,1674975230,11,118.201.183.106,Beauty & Personal Care,0.7,Direct,www.demo.com/Beauty&PersonalCare,FALSE
95,ef3ebbea87ba4d3abe9001de7b02a9c0,1674830871,26,27.79.255.255,Beauty & Personal Care,1,Direct,www.demo.com/Beauty&PersonalCare,FALSE
96,036e4190946e4ae89bc0e8357b2e7164,1673617282,67,1.32.127.255,Beauty & Personal Care,0.7,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
97,f872038efb8f4e4daf6c274259dd5146,1675317781,32,103.101.47.255,Beauty & Personal Care,0.7,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
98,e5562b0b793942cb93dcb2c0823740df,1672694382,70,118.201.183.106,Beauty & Personal Care,0.6,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
99,31574df0eabf41c0972e793a8f141c76,1672750707,23,1.32.127.255,Beauty & Personal Care,0.9,Direct,www.demo.com/Beauty&PersonalCare,FALSE
0,9536d12b00504681a164dafa29f6c8bb,1676457135,63,1.32.127.255,Beauty & Personal Care,0.6,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
1,298448d2641c45ae87a045e207db713a,1673065893,61,27.50.31.255,Beauty & Personal Care,0.6,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
2,b9641784e28145c7a296b6e1bc2f1463,1674675582,67,1.32.127.255,Beauty & Personal Care,1,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
3,82365aced5c74bc586ab5067c4c72274,1676519857,7,118.201.183.106,Beauty & Personal Care,0.9,Email,www.demo.com/Beauty&PersonalCare,FALSE
4,d8a4220398224522aee3f3b5ef2ab9dc,1673847428,37,27.50.31.255,Beauty & Personal Care,0.7,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
5,3f38f775728a4fd2907a602042aa389c,1675482442,24,27.131.128.0,Beauty & Personal Care,0.6,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
6,d6cf187fd04b419f8c91618caa0b5be1,1673795941,29,1.32.127.255,Beauty & Personal Care,1,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
7,af765009983d4e268d231b65f7850d18,1677318889,5,118.201.183.106,Beauty & Personal Care,1,Direct,www.demo.com/Beauty&PersonalCare,FALSE
8,ab4c6989232d4fafab6517105e46fda3,1673772319,28,27.79.255.255,Beauty & Personal Care,0.8,Direct,www.demo.com/Beauty&PersonalCare,FALSE
9,5e9d400408b14d8cba5b19b58ec0c163,1673756109,11,1.32.127.255,Beauty & Personal Care,0.7,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
10,9bf7bf76feb24fd983da5cd261102d04,1676412246,41,27.79.255.255,Beauty & Personal Care,0.8,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
11,b5e555b328084e809c1c6d6bec13d1e8,1675460723,29,27.50.31.255,Beauty & Personal Care,0.9,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
12,c5bc08cceaf348ea85f9940a82ec0a63,1675974933,42,27.50.31.255,Beauty & Personal Care,0.6,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
13,3fffab0e5ddb4d3bb9f43cb6e0c76f64,1677347783,9,27.50.31.255,Beauty & Personal Care,0.8,Social Networks,www.demo.com/Beauty&PersonalCare,FALSE
14,2a14043747ac4ba89ba95dfdb077ae59,1673576161,17,1.32.127.255,Beauty & Personal Care,0.9,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
15,c15aedc83d14463a961f969bdc397e0e,1673490384,34,118.201.183.106,Beauty & Personal Care,0.9,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
16,aebaae4bee1347c6ac7af446bb3fec75,1676928281,68,27.50.31.255,Beauty & Personal Care,0.9,Search Engine,www.demo.com/Beauty&PersonalCare,FALSE
17,3a2c42e2cf504047959215de81c7abb6,1673208244,63,27.79.255.255,Home Appliance,0.6,Social Networks,www.demo.com/HomeAppliance,FALSE
18,44b566b41d7d4b7eacfc0e10625638f2,1674320321,30,1.32.127.255,Home Appliance,0.7,Search Engine,www.demo.com/HomeAppliance,FALSE
19,da93ff0b1efd4f42b3c345c803ff1b03,1673725691,15,27.50.31.255,Home Appliance,0.6,Search Engine,www.demo.com/HomeAppliance,FALSE
20,5031b8b1e9ce4845b322bc01374d99ec,1676693375,48,27.50.31.255,Home Appliance,0.6,Social Networks,www.demo.com/HomeAppliance,FALSE
21,845e327ff0b14432be7e14c72d2eb1ed,1673522336,38,27.79.255.255,Home Appliance,0.7,Social Networks,www.demo.com/HomeAppliance,FALSE
22,f9dd0a36858d4d97acdedaad6bfa94de,1676588042,56,27.50.31.255,Home Appliance,0.7,Search Engine,www.demo.com/HomeAppliance,FALSE
23,eb6775d9b1ce4e58ad8aa2bda7ab1c50,1676531497,30,118.201.183.106,Home Appliance,0.9,Search Engine,www.demo.com/HomeAppliance,FALSE
24,ca9790fb44634832a6da602307ed4571,1675720214,37,118.201.183.106,Home Appliance,0.6,Social Networks,www.demo.com/HomeAppliance,FALSE
25,502f5c72a16143a2b0c4ce24b80f57e3,1672883323,43,118.201.183.106,Home Appliance,0.8,Search Engine,www.demo.com/HomeAppliance,FALSE
26,ab2f3aac536040d9b209a10f8b5fda8b,1672767914,70,27.50.31.255,Home Appliance,1,Search Engine,www.demo.com/HomeAppliance,FALSE
27,1474e237bcd54861b32125971bf5b8c0,1673587359,18,27.50.31.255,Home Appliance,0.7,Social Networks,www.demo.com/HomeAppliance,FALSE
28,90b0587d62c24f3c97a30654f8d48271,1673281021,34,1.32.127.255,Home Appliance,0.8,Search Engine,www.demo.com/HomeAppliance,FALSE
29,df06f0fc74b943f295facf34f94196b3,1673598453,19,118.201.183.106,Home Appliance,0.7,Social Networks,www.demo.com/HomeAppliance,FALSE
30,5878c57e98af4646aacbc926d368496a,1675138058,25,27.50.31.255,Home Appliance,1,Search Engine,www.demo.com/HomeAppliance,FALSE
31,73e056b69cda4328a741f878555ee9dc,1674372001,44,27.131.128.0,Home Appliance,0.9,Search Engine,www.demo.com/HomeAppliance,FALSE
32,26c308228b1c417f8586188518c61656,1673720096,69,118.201.183.106,Home Appliance,0.8,Social Networks,www.demo.com/HomeAppliance,FALSE
33,b727bc26af3c42c487aa37d66ba2712d,1672556204,3,27.131.128.0,Home Appliance,0.6,Social Networks,www.demo.com/HomeAppliance,FALSE
34,d0e8a49461c445e0966b15bad6ae668b,1673412516,31,1.32.127.255,Home Appliance,0.8,Direct,www.demo.com/HomeAppliance,FALSE
35,df0eaf04bf2c4529a930da7417c1d2d4,1676980916,5,1.32.127.255,Home Appliance,0.7,Search Engine,www.demo.com/HomeAppliance,FALSE
36,5f0890bc6e5941ac963ec85f28f5eb43,1677179398,24,118.201.183.106,Home Appliance,0.7,Direct,www.demo.com/HomeAppliance,FALSE
37,8cb51129d9d84bf5814af828cccf03c3,1673662303,38,103.101.47.255,Home Appliance,0.6,Search Engine,www.demo.com/HomeAppliance,FALSE
38,8e87595ad75d422c8068ab888b4f4e31,1676032668,58,27.79.255.255,Home Appliance,1,Social Networks,www.demo.com/HomeAppliance,FALSE
39,359a2bcda35e460fa8696c0011e80c7c,1674163776,25,118.201.183.106,Home Appliance,0.6,Search Engine,www.demo.com/HomeAppliance,FALSE
40,1c3e2fce8ff042389981026237571083,1676292697,26,1.32.127.255,Home Appliance,0.8,Search Engine,www.demo.com/HomeAppliance,FALSE
41,c002edd5d60b4d8a88b75452d6d7f899,1675589224,6,1.32.127.255,Home Appliance,0.8,Search Engine,www.demo.com/HomeAppliance,FALSE
42,63263260d9314c97b13898d93bf18685,1673779976,24,27.50.31.255,Home Appliance,0.7,Direct,www.demo.com/HomeAppliance,FALSE
43,e4ed63973ce344cd8fcd1b1975105350,1675751476,11,27.79.255.255,Home Appliance,0.8,Social Networks,www.demo.com/HomeAppliance,FALSE
44,bf9b75cdc0aa4b5d9d4e6da09d50e248,1675576258,59,118.201.183.106,Home Appliance,0.6,Back Links,www.demo.com/HomeAppliance,FALSE
45,533aa41678634879b1622db9863c46cd,1676812337,51,118.201.183.106,Home Appliance,0.7,Social Networks,www.demo.com/HomeAppliance,FALSE
46,276a43a762fb40d8b27da5f19a07eb76,1673149232,21,1.32.127.255,Home Appliance,0.8,Back Links,www.demo.com/HomeAppliance,FALSE
47,a8770a03935f47298ea90223f670e806,1676257432,14,27.50.31.255,Home Appliance,0.6,Direct,www.demo.com/HomeAppliance,FALSE
48,4cc38b4306914ef08967df48e5a9d59f,1675043595,15,118.201.183.106,Home Appliance,0.6,Email,www.demo.com/HomeAppliance,FALSE
49,8b7bb068acb8450fb909a2e63c9d2d2f,1677055388,53,118.201.183.106,Home Appliance,0.7,Search Engine,www.demo.com/HomeAppliance,FALSE
50,a1231d094f534da2ab3e3343d8267506,1676366085,21,118.201.183.106,Home Appliance,0.8,Social Networks,www.demo.com/HomeAppliance,FALSE
51,bc8c8b12cf04455aa4076be000f9d8ff,1677036266,7,27.50.31.255,Home Appliance,0.9,Search Engine,www.demo.com/HomeAppliance,FALSE
52,1204eb99c5254dca8e1ac90fe6eaf0eb,1674619425,31,27.79.255.255,Home Appliance,0.8,Direct,www.demo.com/HomeAppliance,FALSE
53,17b0d9fd628b44fd9c08fb630680bdcc,1675348984,24,27.79.255.255,Home Appliance,0.9,Direct,www.demo.com/HomeAppliance,FALSE
54,6876e76f54824d70ae4cfc684d34f378,1673809415,26,118.201.183.106,Home Appliance,0.7,Direct,www.demo.com/HomeAppliance,FALSE
55,8cd659151c5e42f09c621aa18e92b38e,1677022014,65,27.79.255.255,Home Appliance,0.6,Search Engine,www.demo.com/HomeAppliance,FALSE
56,d25c88eec57f49d2b85902df9ca97926,1675172564,39,27.131.128.0,Home Appliance,0.6,Search Engine,www.demo.com/HomeAppliance,FALSE
57,3ef94890bc6e476ba20e7bb4fc4b2185,1674405834,21,27.79.255.255,Home Appliance,0.8,Social Networks,www.demo.com/HomeAppliance,FALSE
58,092f9df5c2ca4653b362e42cd6c6dc32,1674984799,26,27.50.31.255,Home Appliance,0.7,Search Engine,www.demo.com/HomeAppliance,FALSE
59,1327d624ad08419c9b30134b180dbeab,1676067283,25,118.201.183.106,Home Appliance,0.7,Direct,www.demo.com/HomeAppliance,FALSE
60,af93b06f35e144b18b3688fb3327729c,1674020073,7,1.32.127.255,Home Appliance,0.9,Search Engine,www.demo.com/HomeAppliance,FALSE
61,41d5bff580f04a939ca51137956114f1,1673390615,28,27.79.255.255,Home Appliance,0.7,Social Networks,www.demo.com/HomeAppliance,FALSE
62,09d594ad85344a8b95d01b020dbdb251,1674172177,48,27.79.255.255,Home Appliance,0.8,Direct,www.demo.com/HomeAppliance,FALSE
63,db0752a86ff3429f923e87b5c9bec15c,1673879486,13,27.50.31.255,Home Appliance,0.9,Search Engine,www.demo.com/HomeAppliance,FALSE
64,40161944ed3044989ffe99e3086af1c3,1675009384,37,118.201.183.106,Home Appliance,0.6,Search Engine,www.demo.com/HomeAppliance,FALSE
65,7eb28a0c1eac48adb1f56ed4c0e5b1de,1673156327,53,103.101.47.255,Home Appliance,0.6,Direct,www.demo.com/HomeAppliance,FALSE
66,7cd1fce8618745f588f9878781c59e03,1672913491,41,27.131.128.0,Home Appliance,1,Direct,www.demo.com/HomeAppliance,FALSE
67,0d95e17ca9f94ae1b36674c787ed4d6a,1677112949,50,118.201.183.106,Home Appliance,0.7,Social Networks,www.demo.com/HomeAppliance,FALSE
68,82f5331d2445470a9ab102a24236d3c4,1675536023,34,118.201.183.106,Home Appliance,0.9,Social Networks,www.demo.com/HomeAppliance,FALSE
69,7cdc778c46d34f7ebff83f0bef735f2b,1677207582,19,118.201.183.106,Sports & Outdoor,0.9,Social Networks,www.demo.com/Sports&Outdoor,FALSE
70,9cb99ec5f24d49018e5fcf1aeb1ddfde,1672688707,62,27.50.31.255,Sports & Outdoor,0.6,Search Engine,www.demo.com/Sports&Outdoor,FALSE
71,818bfe81027e400890bc4523cdcd0cdd,1677175188,8,27.50.31.255,Sports & Outdoor,1,Search Engine,www.demo.com/Sports&Outdoor,FALSE
72,1f11c655fc434d17a5b75731b9d4f2b1,1675820296,66,1.32.127.255,Sports & Outdoor,0.8,Direct,www.demo.com/Sports&Outdoor,FALSE
73,4340625118dc4c7eabf718c741d24a21,1674368883,25,27.131.128.0,Sports & Outdoor,0.8,Social Networks,www.demo.com/Sports&Outdoor,FALSE
74,13f6d63f79d54e4c8e8094f86d7ca87f,1673425236,56,118.201.183.106,Sports & Outdoor,0.6,Search Engine,www.demo.com/Sports&Outdoor,FALSE
75,b06561dff2a84a5f8f983fd985f91419,1673133806,23,118.201.183.106,Sports & Outdoor,0.7,Direct,www.demo.com/Sports&Outdoor,FALSE
76,b59e2f95a4304469b6d4cd0781652325,1676013543,57,27.79.255.255,Sports & Outdoor,0.6,Search Engine,www.demo.com/Sports&Outdoor,FALSE
77,e27ac4e4fb0e4ad5bab2ecc0c4876348,1673589808,43,118.201.183.106,Sports & Outdoor,1,Search Engine,www.demo.com/Sports&Outdoor,FALSE
78,4c962c2e88a0440299a3e63c423fa261,1672570850,68,118.201.183.106,Sports & Outdoor,0.7,Email,www.demo.com/Sports&Outdoor,FALSE
