,user_id,timestamp,Duration,IP,ProductID,ProductName,ProductCategory,Price,ProductQuantity
38,ca750b7ab9c8404ea9bfc4dbc177a7f4,1674605357,57,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,2
39,d42d187ed29944c0b35540b946a2476a,1674013347,54,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,3
40,dad1c58324b546dfb4ab367a70a33d84,1674367389,57,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,3
41,6ec1d1f415f24994b43517d23782bc12,1676035086,55,1.32.127.255,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,1
42,0d59397a2afa4d9faa18887fce629027,1677422553,33,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,1
43,6320c50f84c74e9dada0277d2e7708c6,1674166710,69,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,1
44,a62b163c1092428fba225547d8a2c1c0,1673987101,5,27.131.128.0,1242,Stan Smith Green,Men's Apparel,70,1
45,ff6d25351fe14cc08a49deb04d32eee6,1677520479,24,27.131.128.0,1242,Stan Smith Green,Men's Apparel,70,1
46,97dbffd8d9e94d3db8b0f102aa4b0a27,1677314319,40,27.79.255.255,1242,Stan Smith Green,Men's Apparel,70,1
47,0b8c0000a0ea4e9d86fbe0e67374c430,1675631222,62,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,3
48,48c4f03f991940cea5a3bdad237137ed,1676169383,19,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,1
49,6c69a6787afd4bf5ad0280f11bec1503,1676763597,31,27.79.255.255,1242,Stan Smith Green,Men's Apparel,70,1
50,928fa1906c134e5b9d708bdfb38d8afe,1677499996,55,27.50.31.255,1242,Stan Smith Green,Men's Apparel,70,1
51,0968abf99be645848138b40c31465ef2,1673057671,57,27.50.31.255,1242,Stan Smith Green,Men's Apparel,70,2
52,e09dc31be64b48ef80127d9e9a3c46f2,1676733752,35,103.101.47.255,1242,Stan Smith Green,Men's Apparel,70,1
53,dbccfd8b2efc4614ba654cc15a6f62ad,1676210282,16,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,1
54,381e15c01e3549b384ad8999ca89541d,1673241373,68,27.131.128.0,1242,Stan Smith Green,Men's Apparel,70,1
55,008dfaa664714eab8fab4ec9310b7e73,1674033237,37,27.50.31.255,1242,Stan Smith Green,Men's Apparel,70,1
56,da93f2fb09f84ac4b0b871ebdf42be63,1675562241,21,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,1
57,482f553a298345698339503054317ba1,1673485711,61,27.79.255.255,1243,Cotton On Sundress,Women's Apparel,80,2
58,58efb50bd71d4c6abda297585ee94c48,1675458487,20,103.101.47.255,1243,Cotton On Sundress,Women's Apparel,80,1
59,eeaef7f96c7c4dec9ffecac824c1b2f4,1676642659,9,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,1
60,9e6612924d3947d6941a593dba2a2420,1672992622,28,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,2
61,44ff5f5aa3a74e2e827188103910e9ae,1672971911,25,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,1
62,5e3ae4d219ab4847828ad0bd4bc89d5d,1673022238,45,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,2
63,41834e020eda4fa7b471cbbb14ecf1a1,1675162721,54,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,2
64,d2211b44a6a14a2a82c330735800bcf2,1674305613,59,27.50.31.255,1243,Cotton On Sundress,Women's Apparel,80,1
65,bb2b708635b344b09e241e5c71ad3e41,1674324840,12,27.131.128.0,1240,JBL Surround Sound Speaker,Home Appliance,320,1
66,8e5ec145bc8044f3a4bf4952ca2d910b,1674035643,58,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,2
67,8f233701007f45d99d34eab9daabdfd9,1675466862,31,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,1
68,2f68c84413b84fdba8188699de371b2e,1674339731,49,27.131.128.0,1240,JBL Surround Sound Speaker,Home Appliance,320,1
69,b5c74a9de3244d9a876f600bb68bb81c,1673479338,26,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,3
70,58592e4f7bdb49f99e139681abba9cb1,1676697036,41,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,3
71,2c7b1efacb874f198d6637934d3fed8e,1673111089,68,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,2
72,812164a76e6a41c4a3baaa5533e905d2,1675895011,19,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
73,e088e69b18ca496fb470e091416ca38b,1675015890,26,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
74,d3e56a01ad834ba295b296fb11959190,1676572303,29,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,3
75,2d202eb89de145dfa2e45c244d6eaf50,1675304164,43,27.131.128.0,1235,Bose Speaker 3.0,Home Appliance,300,1
76,e4d2dad0f3ca4962845d2fc0b085cd2f,1675407414,50,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,3
77,fd34bc786ae14830b7cb3507787813fd,1676525696,28,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
78,7cddd15e4e3845e3b21ed54368c0e6bd,1675787352,69,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,3
79,ddfa2858da7c4c95b3ef98f9d30ced66,1676485689,14,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
80,0bf5e88bcf57457486840b83edd600c6,1676114308,14,27.79.255.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
81,fd88eea63a404214b517a09fef08b82f,1672973435,14,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,2
82,8297160179ff4807b64991e37aa4a5c5,1673544130,54,103.101.47.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
83,06d1ff4b075b4748aa71a5de465c00ec,1675670515,48,27.50.31.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
84,353eca074adf40a39bdec269fcff5596,1677298363,39,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,2
85,a48ef7995d174317a163017c95711be9,1675289076,70,27.79.255.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,3
86,6d97d7e65c524d9ba7856ed6c81ec96a,1674700280,39,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
87,bb75a43ad60e4d3e9c3f38a3238841fa,1674329096,24,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
88,6887408231af4e0e86446e8b1a56cac7,1677516709,9,27.79.255.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
89,d77dac42aa724b638f6d9ca9cab00bfd,1672772808,35,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
90,354a94c896ef4f3f979891260423e86b,1674512375,48,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
91,054d5a6e771f4db3b2828d1de0117c80,1675974837,15,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,3
92,f8397ebf1735417b892273706978ced0,1675103158,22,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
93,710d5fd27fd7435bbfe573260e9cad2b,1673259959,70,103.101.47.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,3
94,7346ec8ad47f484e9c000207e470d1c9,1674975320,11,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,3
95,ef3ebbea87ba4d3abe9001de7b02a9c0,1674830961,26,27.79.255.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
96,036e4190946e4ae89bc0e8357b2e7164,1673617372,67,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
97,f872038efb8f4e4daf6c274259dd5146,1675317871,32,103.101.47.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
98,e5562b0b793942cb93dcb2c0823740df,1672694472,70,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
99,31574df0eabf41c0972e793a8f141c76,1672750797,23,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
