,timestamp,URL,time_spent,user_id
95,2023-02-08 05:50:50,/home,3,31574df0eabf41c0972e793a8f141c76
96,2023-01-02 23:13:17,/home,4,10494e0ed7ce4b4fa9d39ae7b720e191
97,2023-01-09 09:57:55,/home,15,008dfaa664714eab8fab4ec9310b7e73
98,2023-01-11 10:36:39,/home,9,41834e020eda4fa7b471cbbb14ecf1a1
99,2022-12-21 10:16:10,/home,11,d2211b44a6a14a2a82c330735800bcf2
100,2022-12-11 05:36:54,/home,14,9536d12b00504681a164dafa29f6c8bb
101,2022-12-01 09:10:29,/home,6,3a2c42e2cf504047959215de81c7abb6
102,2023-02-14 11:43:52,/home,5,44b566b41d7d4b7eacfc0e10625638f2
103,2023-01-13 18:05:18,/home,14,d0e8a49461c445e0966b15bad6ae668b
104,2022-12-09 18:34:16,/home,6,7cdc778c46d34f7ebff83f0bef735f2b
105,2022-12-21 00:46:52,/home,7,416695a1f13d4d44a2a14a4789989432
106,2022-12-12 06:42:14,/home,12,df0eaf04bf2c4529a930da7417c1d2d4
107,2023-02-05 04:03:03,/home,9,9cb99ec5f24d49018e5fcf1aeb1ddfde
108,2023-01-10 04:06:29,/home,14,1fd1967ec3d14906baf5ad3f7eb61521
109,2023-01-07 13:35:05,/home,3,1518d3c282a84693a3af5f1ec983a22c
110,2022-12-16 11:48:15,/home,3,818bfe81027e400890bc4523cdcd0cdd
111,2022-12-09 13:02:24,/home,9,1f11c655fc434d17a5b75731b9d4f2b1
112,2023-01-06 11:55:25,/home,5,ec6c2ffd43524979866bcb0a0b51e724
113,2023-01-09 19:56:20,/home,7,6ecb12336fc64eca97b5eb932bee041b
114,2023-02-06 14:49:27,/home,6,da93ff0b1efd4f42b3c345c803ff1b03
115,2022-12-12 22:36:32,/home,13,298448d2641c45ae87a045e207db713a
116,2022-12-01 18:24:17,/home,6,4340625118dc4c7eabf718c741d24a21
117,2023-01-08 12:20:41,/home,15,5031b8b1e9ce4845b322bc01374d99ec
118,2022-12-16 09:29:08,/home,4,e6c79ecf57d6481da963f210826cac06
119,2022-12-06 05:48:36,/home,12,13f6d63f79d54e4c8e8094f86d7ca87f
120,2023-01-20 13:50:15,/home,10,b06561dff2a84a5f8f983fd985f91419
121,2022-12-21 14:30:23,/home,11,5f0890bc6e5941ac963ec85f28f5eb43
122,2023-02-02 23:18:18,/home,10,b59e2f95a4304469b6d4cd0781652325
123,2023-01-27 12:41:03,/home,14,b9641784e28145c7a296b6e1bc2f1463
124,2022-12-05 14:09:31,/home,5,ce9a9fcf1d4b4e87ab505a0fb81a27b5
125,2023-01-16 14:51:25,/home,14,c58eac5983b34a4586f69ac82a076750
126,2023-01-04 23:01:21,/home,8,8cb51129d9d84bf5814af828cccf03c3
127,2023-02-07 08:26:45,/home,13,e27ac4e4fb0e4ad5bab2ecc0c4876348
128,2022-12-27 06:05:10,/home,8,f6caf8ba39454c659a9d5820419c6cc7
129,2023-02-05 23:40:06,/home,7,fbe61b8e84c64b9cb40035249976f9ce
130,2023-01-14 20:45:15,/home,11,8e87595ad75d422c8068ab888b4f4e31
131,2022-12-13 15:40:43,/home,7,845e327ff0b14432be7e14c72d2eb1ed
132,2023-02-02 21:06:00,/home,14,fdaeeda3a3b448308905bd831ad8757a
133,2023-01-03 03:15:52,/home,12,7bf9957745b2458bb75b440580cb2382
134,2022-12-16 16:49:24,/home,15,ec9ad28ddf8b4dbe93624a63c5d9153e
135,2023-01-05 11:26:49,/home,9,7ee8f4a9da5b43a1937aaaee68704291
136,2023-01-25 12:35:48,/home,11,9fa99330185d476fa83f878860c08ace
137,2023-01-22 14:07:08,/home,14,f9dd0a36858d4d97acdedaad6bfa94de
138,2022-12-21 08:39:40,/home,15,b8f784398b074e10ae7ccb2be9af6d3c
139,2022-12-20 17:14:43,/home,14,b5045c131e24464a86ca564988590ad3
140,2022-12-25 21:02:17,/home,5,359a2bcda35e460fa8696c0011e80c7c
141,2023-01-15 19:56:47,/home,15,4c962c2e88a0440299a3e63c423fa261
142,2022-12-29 15:54:34,/home,4,8c9c1115149b4fe7a1b7dd4cfd3f7cbf
143,2022-12-31 02:56:47,/home,8,132b632c03ca471d9ad9621ac74ac451
144,2022-12-18 18:28:34,/home,11,1fb9cc72e92446c6b76df66a0ffe3ae7
145,2023-02-06 20:12:07,/home,15,fc9193ad0fc144388701e7bd0539328d
146,2023-01-02 17:16:36,/home,12,1c3e2fce8ff042389981026237571083
147,2022-12-31 21:29:53,/home,4,9b7488edba3046b594100f9a258cb89e
148,2023-01-28 12:38:18,/home,15,d9840c0eada44960a8df8c90fc6f9ba3
149,2023-01-22 09:25:01,/home,10,6d5e2884fa5e4839beed90004d48e076
150,2023-01-17 06:37:40,/home,10,9203c0f6562143978731c3048c6fbb26
151,2023-02-01 06:06:04,/home,8,aed766d4a9af4391bb2c9e92bc322cf3
152,2023-02-02 18:36:31,/home,9,c002edd5d60b4d8a88b75452d6d7f899
153,2023-01-06 23:12:23,/home,12,eb6775d9b1ce4e58ad8aa2bda7ab1c50
154,2022-12-06 10:24:45,/home,6,cf4b18d147f447f197820567a1c97283
155,2022-12-25 01:35:10,/home,4,a3c61c4d82ad418d830d2995b6075bad
156,2022-12-02 17:06:16,/home,7,9d21e78e47594307bca50ab774957dc5
157,2022-12-22 15:03:25,/home,5,0faefcd516244b339cabcce921c3d843
158,2022-12-12 00:36:00,/home,4,82365aced5c74bc586ab5067c4c72274
159,2022-12-09 13:35:37,/home,4,d8a4220398224522aee3f3b5ef2ab9dc
160,2023-01-29 03:20:40,/home,8,63263260d9314c97b13898d93bf18685
161,2023-01-20 02:17:13,/home,9,1be2d4be79064a02a9fec292712eb94a
162,2022-12-08 05:27:36,/home,8,f02a680f76c941e6b02876d669c61df7
163,2022-12-17 02:13:12,/home,3,47a4bf5c8d794c68837b97ec45dfc776
164,2023-01-21 05:06:58,/home,3,55ad82dc090c42fe8d0e288e139c9587
165,2022-12-16 14:07:38,/home,14,ec2d7d33f0a548288bad36979a690fa3
166,2022-12-11 08:57:32,/home,4,e4ed63973ce344cd8fcd1b1975105350
167,2023-01-19 10:12:31,/home,7,21fd8cfa273d48698cefd304955eaa4f
168,2023-01-22 01:23:07,/home,6,a7495334fe8844c195832661ff584f62
169,2022-12-15 14:45:04,/home,12,d262abe2e26a419aa7be3cd9f9ce1b09
170,2023-01-05 00:34:59,/home,14,3f38f775728a4fd2907a602042aa389c
171,2023-01-29 10:04:36,/home,4,bf9b75cdc0aa4b5d9d4e6da09d50e248
172,2023-01-31 07:02:08,/home,11,342a5c550ba4464e95dec82aef7c74cb
173,2022-12-29 22:31:09,/home,4,e8dbdaa9e6f44a1993449405ccd927b9
174,2023-01-03 10:14:18,/home,10,6cc596ecbfc74e0782f97f95e261ecd3
175,2023-02-01 15:09:29,/home,11,533aa41678634879b1622db9863c46cd
176,2023-01-05 10:13:01,/home,7,87aa67a1a0bf40bc9edcd25882a642c3
177,2022-12-25 05:26:44,/home,8,a75cdc2d72734f65bf6cceb7b298c98d
178,2022-12-30 08:23:15,/home,11,875448e346d944bab40ec1e5419c439c
179,2023-01-21 09:20:16,/home,4,ca9790fb44634832a6da602307ed4571
180,2023-01-21 17:02:23,/home,7,276a43a762fb40d8b27da5f19a07eb76
181,2023-02-12 09:32:38,/home,7,b153c9406de14ff994ec9642bb9e0a94
182,2023-02-12 02:05:44,/home,6,2c43cde132de48059d5bb41eee1165be
183,2022-12-21 15:29:34,/home,12,3a6eea03ffac4bcd953e3574b68f7b88
184,2022-12-01 02:15:23,/home,9,b547d20c14ea4925a518945ba488855d
185,2022-12-16 16:40:32,/home,4,92c33e754c4d4f3f9ba1dc224fa5d7f6
186,2023-01-10 13:24:18,/home,11,4b438754062c43779633bbf445493aed
187,2023-02-07 11:57:10,/home,8,a8770a03935f47298ea90223f670e806
188,2023-01-11 06:21:43,/home,14,e1f233a59961419eacb7cd8f9bb47f74
189,2023-02-12 11:09:29,/home,4,d6cf187fd04b419f8c91618caa0b5be1
190,2023-01-17 06:55:25,/home,10,685d63dcfef4449a94a87df7d3bde6ce
191,2022-12-13 23:04:21,/home,12,dd6f2539c0d344a48243e5c33c06e18a
192,2022-12-29 14:30:46,/home,12,748fe98210b447d0b5591b5588bf3b7c
193,2022-12-30 12:41:40,/home,7,02ce48e8b7334cb1b106117ba218cbea
194,2022-12-15 14:24:04,/home,4,98127b6967144dfd87df0e205ca8152d
195,2022-12-17 12:37:12,/home,14,ffd2b42b57ee43fd889a7ebc4eb210b6
196,2023-01-12 20:47:21,/home,4,ec6fc73b261948b48d5d64bb1f8d7085
197,2022-12-14 00:39:07,/home,14,af765009983d4e268d231b65f7850d18
198,2022-12-23 09:03:50,/home,6,a28b3dc95d114dafadb286c95b0e7157
199,2022-12-22 12:12:26,/home,3,4cc38b4306914ef08967df48e5a9d59f
200,2023-01-29 11:57:43,/home,13,ab4c6989232d4fafab6517105e46fda3
201,2022-12-28 23:25:42,/home,14,d9170c38cc7140c7a989f7f37bce44f3
202,2022-12-02 20:09:18,/home,14,88fb354d3ceb48599aa04bbe73e12fb9
203,2023-01-07 05:47:43,/home,10,5e9d400408b14d8cba5b19b58ec0c163
204,2023-01-11 22:18:56,/home,3,8b7bb068acb8450fb909a2e63c9d2d2f
205,2022-12-28 14:39:21,/home,7,9bf7bf76feb24fd983da5cd261102d04
206,2022-12-25 02:08:01,/home,6,d397f3d7311c4019855d5afd723621fb
207,2022-12-19 05:54:02,/home,13,29e4c4648d1b47f5bfacb36950c1dc50
208,2022-12-28 17:10:57,/home,5,2be57b8a0e14422785b197ea69a62ad8
209,2023-01-08 18:46:20,/home,12,52f239b653764cf5b8b77e35392312c9
210,2022-12-17 19:24:45,/home,8,d582e276d85545b89603f2f63dc6a289
211,2022-12-03 08:44:22,/home,10,a1231d094f534da2ab3e3343d8267506
212,2023-01-14 17:59:39,/home,15,bc8c8b12cf04455aa4076be000f9d8ff
213,2023-01-27 18:30:27,/home,10,2d715564040b45cb96313a114bcbade9
214,2023-02-13 23:14:28,/home,3,502f5c72a16143a2b0c4ce24b80f57e3
215,2022-12-20 02:03:30,/home,13,19b7e07e19cd4b4c8a0ac6349fefe0a6
216,2023-01-02 16:46:48,/home,15,1204eb99c5254dca8e1ac90fe6eaf0eb
217,2022-12-18 03:03:02,/home,6,2438fd1a20244fad9fdc618ef49d3d6b
218,2023-01-19 00:05:28,/home,13,9a9a6d9d7a06492fb2a6cd5b2cc9404a
219,2023-01-19 13:35:28,/home,7,c86dc5b1b8064f79a3876a041279958c
220,2023-01-30 18:45:55,/home,6,41eb7ab54afb45e4b26ea2b4d744cf6e
221,2023-01-12 09:48:59,/home,14,dff77c8ae7f24b7db5a939ac96247ba6
222,2022-12-07 03:40:15,/home,7,b5e555b328084e809c1c6d6bec13d1e8
223,2023-01-02 05:25:16,/home,9,17b0d9fd628b44fd9c08fb630680bdcc
224,2022-12-09 14:57:09,/home,9,8911acd23dfc419cbb967c479e38a7e6
225,2022-12-24 22:23:27,/home,9,23077e47f4f54b91840dcbae285674b9
226,2022-12-12 14:28:59,/home,3,329925a007ce4fa1a997fb0bb0ce9155
227,2023-01-01 21:22:25,/home,4,6a8b9a407411442d9e072535e36dc9f1
228,2023-01-01 03:46:11,/home,6,ca446375856849289fc80c71ae2c60ad
229,2023-01-26 20:13:16,/home,13,ff5b9fc166f44c56934bacec707ea46f
230,2022-12-01 18:02:35,/home,11,3a8a8ccbf05748a185d87cef9810c377
231,2023-02-10 06:34:46,/home,4,6876e76f54824d70ae4cfc684d34f378
232,2023-02-09 20:05:38,/home,12,261272acd52441eab5f0c9036ff9c7d2
233,2022-12-24 06:06:57,/home,4,da9ffe7b62e04b8183d70905563ea9a4
234,2022-12-05 15:01:23,/home,13,0735e238670d45ebbdb55f2365227c4c
235,2022-12-09 15:50:57,/home,14,624a2680fa544432be5d552fd75f4aea
236,2022-12-13 18:30:44,/home,12,f76ba3ce7c09453bac7387a343da5c40
237,2023-02-13 00:59:53,/home,7,b4995fd07a9549a9a2d4bdcce305cd01
238,2022-12-16 05:23:19,/home,15,7d4f25765693415c8185c05bdeaa94c8
239,2023-01-16 00:20:34,/home,12,1c28ea911b2b46179781832cfc3434f4
240,2022-12-26 01:01:20,/home,8,c284da80a62441cfb497a27efc7e88ef
241,2023-02-07 13:30:54,/home,7,c5bc08cceaf348ea85f9940a82ec0a63
242,2023-01-20 12:15:50,/home,3,8cd659151c5e42f09c621aa18e92b38e
243,2023-02-06 09:53:59,/home,3,881e5285765645c7932247937d1a4591
244,2022-12-08 07:28:43,/home,4,010a642e6a8a47b9aec7a47e594a50d9
245,2022-12-07 07:06:08,/home,9,ab2f3aac536040d9b209a10f8b5fda8b
246,2022-12-03 22:44:10,/home,13,4466cadfa2934ed58e3ad4fc61151bc1
247,2023-02-04 05:55:40,/home,4,46360970fd4949f29ee52b6d07691ca8
248,2022-12-20 23:05:18,/home,15,51b931d41078474c8b1b22f1b4e69fd5
249,2023-01-23 01:14:22,/home,11,3c099df48bed44e3bc82adabcc0a1b1c
250,2023-01-19 15:03:39,/home,15,d25c88eec57f49d2b85902df9ca97926
251,2023-01-01 20:58:59,/home,10,da50c7228405483fb8c5b7e52b6ceda0
252,2023-02-12 11:02:41,/home,5,d8205eb503d54b61b0367b12f713805f
253,2023-02-11 17:47:32,/home,14,eb0139df7d504e4793e78d05707e6fb8
254,2023-01-19 22:29:52,/home,8,1105417a8a914ab68f85e3d6191fd4c5
255,2023-02-04 08:47:56,/home,15,4336fa00d5bd4a2f89d7d003c12391d7
256,2022-12-29 01:37:34,/home,3,900b91e4dc4c4c07bb72b16bc5996eeb
257,2022-12-11 12:56:04,/home,11,3ef94890bc6e476ba20e7bb4fc4b2185
258,2023-01-29 23:24:41,/home,12,76a60c593e7143e6862ba7ea8ed32367
259,2023-01-11 00:09:22,/home,10,1474e237bcd54861b32125971bf5b8c0
260,2023-01-31 19:37:13,/home,3,6af47f922ae84a37ba91a902ca7b29cd
261,2022-12-13 18:28:41,/home,8,e753f321545b410b9b5955bf992c6942
262,2023-01-06 07:16:27,/home,15,39d0d937a2fe481db962e9075a7a326d
263,2022-12-27 04:17:13,/home,5,e57d85af40a34ac9bc9a1aefe5f22aad
264,2022-12-02 06:24:20,/home,15,57fbe5aaff9b41dfa2646f0e8e18df0f
265,2023-01-17 06:57:51,/home,3,0d187ec8657844a78fa07c9afad22bb3
266,2023-01-16 07:32:21,/home,9,6754cd921e7a4985a16a6ae5524a3025
267,2023-02-09 13:35:45,/home,4,6c177615e48c49ffb5fe7ba107100f6a
268,2023-01-20 23:57:18,/home,7,9d0782f04de54899aaba954bd907dd8c
269,2023-01-09 16:21:16,/home,13,092f9df5c2ca4653b362e42cd6c6dc32
270,2022-12-29 23:09:35,/home,4,bebd2b8c99b64551a8bac72cb7169fcd
271,2023-02-08 03:12:08,/home,3,fde87f15b2e3420da6bb82a79ae78382
272,2022-12-24 11:48:22,/home,15,90b0587d62c24f3c97a30654f8d48271
273,2022-12-06 20:01:56,/home,6,0f3abf2d80794e1eb45a55f1d87903c9
274,2023-01-09 23:57:49,/home,13,fa9ff485d63642bc9dcf497a3f91b8a4
275,2023-01-13 14:44:22,/home,9,63569a4c604f4917bed62fd31e740bfd
276,2023-01-22 21:52:25,/home,7,5dc7d1d6d63d40b19a01a8306fad60da
277,2023-02-08 09:11:12,/home,15,e28f003c6c41421a8f36b81c1e1263f4
278,2023-01-15 14:10:47,/home,13,3fffab0e5ddb4d3bb9f43cb6e0c76f64
279,2023-01-11 11:45:57,/home,5,6a670a7dfaa94059a60c814522180bc8
280,2022-12-08 19:08:39,/home,6,9bb370560f5142858603624239b70b3f
281,2023-02-13 21:05:23,/home,10,743a936deb904d80b0619110c8761c9a
282,2023-02-05 10:16:44,/home,15,b602cc945e514caca502d4c60af4573c
283,2023-01-13 08:18:44,/home,3,3c463221c2294891abdb718ece539246
284,2023-01-13 09:42:01,/home,4,1327d624ad08419c9b30134b180dbeab
285,2022-12-21 14:40:19,/home,10,af93b06f35e144b18b3688fb3327729c
286,2022-12-13 04:38:31,/home,3,b3832a7a94bb4341b7aa723eea124e41
287,2022-12-20 20:21:04,/home,10,41d5bff580f04a939ca51137956114f1
288,2022-12-19 09:17:01,/home,15,09d594ad85344a8b95d01b020dbdb251
289,2022-12-18 02:44:36,/home,7,d072b58046374a6cbfc1d1c2114e405b
290,2022-12-25 22:09:15,/home,9,90850969dbd34f46b70da55ffbe94c69
291,2023-01-26 01:02:41,/home,12,788c31b2d3b04a8ab0f46b3cf117c1fa
292,2023-01-03 13:23:30,/home,4,df06f0fc74b943f295facf34f94196b3
293,2023-02-06 02:36:02,/home,9,aa49260467bf45b788627d0da93b2737
294,2023-01-26 10:08:19,/home,13,10710507f81a48d3a332b807a30412f9
295,2022-12-31 11:05:28,/home,12,db0752a86ff3429f923e87b5c9bec15c
296,2023-01-19 19:41:17,/home,12,adf093b88b9e4b8599ca04a18d416561
297,2022-12-17 20:27:26,/home,12,7bd6c97c0f5f45d9956242852ce77e38
298,2023-02-04 22:20:36,/home,13,c6446c24d34b4047a4c36d08869844cb
299,2022-12-29 13:25:54,/home,9,e22a85801810436ba478147ba3553aa9
300,2022-12-24 14:03:21,/home,3,51f94d4c97134f0fa3c66c3fc0ff6baf
301,2022-12-28 06:34:10,/home,4,f76ac906fb9143c99d52bf6078fcad3c
302,2023-01-11 01:21:02,/home,9,927472503c8b40fd84ed858efec64969
303,2023-01-22 11:42:34,/home,4,f0f9616c9a9548e9abce854b11c49285
304,2023-01-31 20:26:31,/home,12,7f22c5148a384f43b95e27f6fb6b30fc
305,2023-01-09 04:31:35,/home,7,323ff38d23944762b3c16f61076ce255
306,2023-01-07 18:28:00,/home,6,63b53882a1f6450082b82386b8e26c04
307,2023-01-02 04:43:22,/home,9,9ee02e57691d4f33b77464d8d339e67d
308,2023-01-05 14:34:05,/home,9,d75b78f82e4545a6bdf2181db2db94cf
309,2022-12-12 09:51:17,/home,10,0b3015d3f6c5487b916edd53b19737c7
310,2022-12-17 03:45:51,/home,14,5878c57e98af4646aacbc926d368496a
311,2023-01-04 04:06:00,/home,3,dbd3ad3d5d9546af9d7e8cba35fe2a64
312,2023-01-24 19:38:37,/home,15,aa779c7e0109442ab9f7ddb656766674
313,2022-12-22 19:17:55,/home,6,4461760d02394a8798e6573daf380e59
314,2023-01-31 00:05:16,/home,11,ff5ac09ab3544cc29650b97de2405ca5
315,2022-12-21 23:12:01,/home,7,eb7d4bf13edb4f54ad8109142c318a32
316,2023-01-24 21:49:22,/home,8,9e337e90a6f64b36b5d84c51edb265a0
317,2023-01-27 13:31:05,/home,14,606c1d278a644bf0b760636b5419e4f2
318,2022-12-26 14:06:48,/home,4,a5cd81b3a38c447cb9b1875e18570139
319,2023-02-05 10:16:22,/home,8,29e28923eb07419fa3a9c8d0b0b5b4dc
320,2023-02-04 00:44:37,/home,9,909bf96538764603ad156113d225df6f
321,2023-01-15 13:05:03,/home,13,40161944ed3044989ffe99e3086af1c3
322,2023-01-20 23:16:26,/home,7,77507fa93a5d4482b243c11aa3a34db8
323,2022-12-18 07:10:09,/home,15,45160a62f7df41339393a3ab7a0a6a43
324,2022-12-03 06:50:46,/home,11,02fc08ed8c874e86a181b9abada6e841
325,2023-01-09 17:45:28,/home,9,0efd32b1b8c0478fb43cf327d58e0bdb
326,2023-01-30 01:18:50,/home,12,637016b097e74389ac9d04585e9c1f8f
327,2023-01-11 13:24:56,/home,9,73e056b69cda4328a741f878555ee9dc
328,2023-02-12 07:12:22,/home,11,3f4f61b8c7084f5ea75f8ff015489b63
329,2023-02-11 01:13:27,/home,3,673304e689b94ff0a5d0cc9a291fdeb3
330,2022-12-03 22:07:45,/home,4,964f9d95195941fc97227c27e0dce09b
